Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered,Total_Active,Population
2020-02-21,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-22,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-23,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-24,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-25,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-26,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-27,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-28,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-02-29,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-01,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-02,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-03,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-04,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-05,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-06,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-07,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-08,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-09,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-10,,South Dakota,US,0.0,0.0,0.0,0.0,884659
2020-03-11,,South Dakota,US,8.0,1.0,0.0,0.0,884659
2020-03-12,,South Dakota,US,8.0,1.0,0.0,0.0,884659
2020-03-13,,South Dakota,US,8.0,1.0,0.0,0.0,884659
2020-03-14,,South Dakota,US,9.0,1.0,0.0,0.0,884659
2020-03-15,,South Dakota,US,9.0,1.0,0.0,0.0,884659
2020-03-16,,South Dakota,US,10.0,1.0,0.0,0.0,884659
2020-03-17,,South Dakota,US,11.0,1.0,0.0,0.0,884659
2020-03-18,,South Dakota,US,11.0,1.0,0.0,0.0,884659
2020-03-19,,South Dakota,US,11.0,1.0,0.0,0.0,884659
2020-03-20,,South Dakota,US,14.0,1.0,0.0,0.0,884659
2020-03-21,,South Dakota,US,14.0,1.0,0.0,0.0,884659
2020-03-22,,South Dakota,US,21.0,1.0,0.0,0.0,884659
2020-03-23,,South Dakota,US,28.0,1.0,0.0,0.0,884659
2020-03-24,,South Dakota,US,30.0,1.0,0.0,0.0,884659
2020-03-25,,South Dakota,US,41.0,1.0,0.0,0.0,884659
2020-03-26,,South Dakota,US,46.0,1.0,0.0,0.0,884659
2020-03-27,,South Dakota,US,58.0,1.0,0.0,0.0,884659
2020-03-28,,South Dakota,US,68.0,1.0,0.0,0.0,884659
2020-03-29,,South Dakota,US,90.0,1.0,0.0,0.0,884659
2020-03-30,,South Dakota,US,101.0,1.0,0.0,0.0,884659
2020-03-31,,South Dakota,US,108.0,1.0,0.0,0.0,884659
2020-04-01,,South Dakota,US,129.0,2.0,0.0,0.0,884659
2020-04-02,,South Dakota,US,165.0,2.0,0.0,0.0,884659
2020-04-03,,South Dakota,US,187.0,2.0,0.0,0.0,884659
2020-04-04,,South Dakota,US,212.0,2.0,0.0,0.0,884659
2020-04-05,,South Dakota,US,240.0,2.0,0.0,0.0,884659
2020-04-06,,South Dakota,US,288.0,4.0,0.0,0.0,884659
2020-04-07,,South Dakota,US,320.0,6.0,0.0,0.0,884659
2020-04-08,,South Dakota,US,393.0,6.0,0.0,0.0,884659
2020-04-09,,South Dakota,US,447.0,6.0,0.0,0.0,884659
2020-04-10,,South Dakota,US,536.0,6.0,0.0,0.0,884659
2020-04-11,,South Dakota,US,626.0,6.0,0.0,0.0,884659
2020-04-12,,South Dakota,US,730.0,6.0,0.0,724.0,884659
2020-04-13,,South Dakota,US,868.0,6.0,0.0,862.0,884659
2020-04-14,,South Dakota,US,988.0,6.0,0.0,982.0,884659
2020-04-15,,South Dakota,US,1168.0,6.0,0.0,1162.0,884659
2020-04-16,,South Dakota,US,1311.0,7.0,0.0,1304.0,884659
2020-04-17,,South Dakota,US,1411.0,7.0,0.0,1404.0,884659
2020-04-18,,South Dakota,US,1542.0,7.0,0.0,1535.0,884659
2020-04-19,,South Dakota,US,1635.0,7.0,0.0,1628.0,884659
2020-04-20,,South Dakota,US,1685.0,7.0,0.0,1678.0,884659
2020-04-21,,South Dakota,US,1755.0,8.0,0.0,1747.0,884659
2020-04-22,,South Dakota,US,1858.0,9.0,0.0,1849.0,884659
2020-04-23,,South Dakota,US,1956.0,9.0,0.0,1947.0,884659
2020-04-24,,South Dakota,US,2040.0,10.0,0.0,2030.0,884659
2020-04-25,,South Dakota,US,2147.0,10.0,0.0,2137.0,884659
2020-01-22,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-23,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-24,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-25,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-26,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-27,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-28,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-29,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-30,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-01-31,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-01,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-02,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-03,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-04,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-05,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-06,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-07,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-08,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-09,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-10,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-11,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-12,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-13,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-14,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-15,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-16,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-17,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-18,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-19,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-20,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-21,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-22,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-23,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-24,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-25,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-26,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-27,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-28,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-02-29,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-01,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-02,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-03,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-04,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-05,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-06,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-07,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-08,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-09,,Vermont,US,0.0,0.0,0.0,0.0,623989
2020-03-10,,Vermont,US,1.0,0.0,0.0,0.0,623989
2020-03-11,,Vermont,US,1.0,0.0,0.0,0.0,623989
2020-03-12,,Vermont,US,2.0,0.0,0.0,0.0,623989
2020-03-13,,Vermont,US,2.0,0.0,0.0,0.0,623989
2020-03-14,,Vermont,US,5.0,0.0,0.0,0.0,623989
2020-03-15,,Vermont,US,8.0,0.0,0.0,0.0,623989
2020-03-16,,Vermont,US,12.0,0.0,0.0,0.0,623989
2020-03-17,,Vermont,US,12.0,0.0,0.0,0.0,623989
2020-03-18,,Vermont,US,18.0,0.0,0.0,0.0,623989
2020-03-19,,Vermont,US,22.0,0.0,0.0,0.0,623989
2020-03-20,,Vermont,US,29.0,2.0,0.0,0.0,623989
2020-03-21,,Vermont,US,29.0,2.0,0.0,0.0,623989
2020-03-22,,Vermont,US,52.0,2.0,0.0,0.0,623989
2020-03-23,,Vermont,US,75.0,5.0,0.0,0.0,623989
2020-03-24,,Vermont,US,95.0,7.0,0.0,0.0,623989
2020-03-25,,Vermont,US,125.0,8.0,0.0,0.0,623989
2020-03-26,,Vermont,US,158.0,9.0,0.0,0.0,623989
2020-03-27,,Vermont,US,184.0,10.0,0.0,0.0,623989
2020-03-28,,Vermont,US,211.0,12.0,0.0,0.0,623989
2020-03-29,,Vermont,US,235.0,12.0,0.0,0.0,623989
2020-03-30,,Vermont,US,256.0,12.0,0.0,0.0,623989
2020-03-31,,Vermont,US,293.0,13.0,0.0,0.0,623989
2020-04-01,,Vermont,US,321.0,16.0,0.0,0.0,623989
2020-04-02,,Vermont,US,338.0,17.0,0.0,0.0,623989
2020-04-03,,Vermont,US,389.0,17.0,0.0,0.0,623989
2020-04-04,,Vermont,US,461.0,20.0,0.0,0.0,623989
2020-04-05,,Vermont,US,512.0,22.0,0.0,0.0,623989
2020-04-06,,Vermont,US,543.0,23.0,0.0,0.0,623989
2020-04-07,,Vermont,US,575.0,23.0,0.0,0.0,623989
2020-04-08,,Vermont,US,605.0,23.0,0.0,0.0,623989
2020-04-09,,Vermont,US,628.0,23.0,0.0,0.0,623989
2020-04-10,,Vermont,US,679.0,24.0,0.0,0.0,623989
2020-04-11,,Vermont,US,711.0,25.0,0.0,0.0,623989
2020-04-12,,Vermont,US,727.0,27.0,0.0,700.0,623989
2020-04-13,,Vermont,US,748.0,28.0,0.0,720.0,623989
2020-04-14,,Vermont,US,752.0,29.0,0.0,723.0,623989
2020-04-15,,Vermont,US,759.0,29.0,0.0,730.0,623989
2020-04-16,,Vermont,US,774.0,33.0,0.0,741.0,623989
2020-04-17,,Vermont,US,779.0,35.0,0.0,744.0,623989
2020-04-18,,Vermont,US,803.0,38.0,0.0,765.0,623989
2020-04-19,,Vermont,US,813.0,38.0,0.0,775.0,623989
2020-04-20,,Vermont,US,816.0,38.0,0.0,778.0,623989
2020-04-21,,Vermont,US,818.0,40.0,0.0,778.0,623989
2020-04-22,,Vermont,US,823.0,40.0,0.0,783.0,623989
2020-04-23,,Vermont,US,825.0,43.0,0.0,782.0,623989
2020-04-24,,Vermont,US,827.0,44.0,0.0,783.0,623989
2020-04-25,,Vermont,US,843.0,46.0,0.0,797.0,623989
2020-01-22,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-23,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-24,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-25,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-26,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-27,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-28,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-29,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-30,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-01-31,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-01,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-02,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-03,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-04,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-05,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-06,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-07,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-08,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-09,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-10,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-11,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-12,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-13,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-14,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-15,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-16,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-17,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-18,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-19,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-20,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-21,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-22,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-23,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-24,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-25,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-26,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-27,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-28,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-02-29,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-01,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-02,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-03,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-04,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-05,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-06,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-07,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-08,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-09,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-10,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-11,,North Dakota,US,0.0,0.0,0.0,0.0,762062
2020-03-12,,North Dakota,US,1.0,0.0,0.0,0.0,762062
2020-03-13,,North Dakota,US,1.0,0.0,0.0,0.0,762062
2020-03-14,,North Dakota,US,1.0,0.0,0.0,0.0,762062
2020-03-15,,North Dakota,US,1.0,0.0,0.0,0.0,762062
2020-03-16,,North Dakota,US,1.0,0.0,0.0,0.0,762062
2020-03-17,,North Dakota,US,3.0,0.0,0.0,0.0,762062
2020-03-18,,North Dakota,US,6.0,0.0,0.0,0.0,762062
2020-03-19,,North Dakota,US,18.0,0.0,0.0,0.0,762062
2020-03-20,,North Dakota,US,19.0,0.0,0.0,0.0,762062
2020-03-21,,North Dakota,US,28.0,0.0,0.0,0.0,762062
2020-03-22,,North Dakota,US,28.0,0.0,0.0,0.0,762062
2020-03-23,,North Dakota,US,30.0,0.0,0.0,0.0,762062
2020-03-24,,North Dakota,US,36.0,0.0,0.0,0.0,762062
2020-03-25,,North Dakota,US,45.0,0.0,0.0,0.0,762062
2020-03-26,,North Dakota,US,51.0,0.0,0.0,0.0,762062
2020-03-27,,North Dakota,US,68.0,1.0,0.0,0.0,762062
2020-03-28,,North Dakota,US,94.0,1.0,0.0,0.0,762062
2020-03-29,,North Dakota,US,98.0,1.0,0.0,0.0,762062
2020-03-30,,North Dakota,US,109.0,2.0,0.0,0.0,762062
2020-03-31,,North Dakota,US,122.0,3.0,0.0,0.0,762062
2020-04-01,,North Dakota,US,142.0,3.0,0.0,0.0,762062
2020-04-02,,North Dakota,US,159.0,3.0,0.0,0.0,762062
2020-04-03,,North Dakota,US,173.0,3.0,0.0,0.0,762062
2020-04-04,,North Dakota,US,186.0,3.0,0.0,0.0,762062
2020-04-05,,North Dakota,US,207.0,3.0,0.0,0.0,762062
2020-04-06,,North Dakota,US,225.0,3.0,0.0,0.0,762062
2020-04-07,,North Dakota,US,237.0,4.0,0.0,0.0,762062
2020-04-08,,North Dakota,US,251.0,4.0,0.0,0.0,762062
2020-04-09,,North Dakota,US,269.0,5.0,0.0,0.0,762062
2020-04-10,,North Dakota,US,278.0,6.0,0.0,0.0,762062
2020-04-11,,North Dakota,US,293.0,7.0,0.0,0.0,762062
2020-04-12,,North Dakota,US,308.0,7.0,0.0,301.0,762062
2020-04-13,,North Dakota,US,331.0,8.0,0.0,323.0,762062
2020-04-14,,North Dakota,US,341.0,8.0,0.0,333.0,762062
2020-04-15,,North Dakota,US,365.0,9.0,0.0,356.0,762062
2020-04-16,,North Dakota,US,393.0,9.0,0.0,384.0,762062
2020-04-17,,North Dakota,US,393.0,9.0,0.0,384.0,762062
2020-04-18,,North Dakota,US,528.0,9.0,0.0,519.0,762062
2020-04-19,,North Dakota,US,585.0,9.0,0.0,576.0,762062
2020-04-20,,North Dakota,US,627.0,9.0,0.0,618.0,762062
2020-04-21,,North Dakota,US,644.0,13.0,0.0,631.0,762062
2020-04-22,,North Dakota,US,679.0,14.0,0.0,665.0,762062
2020-04-23,,North Dakota,US,709.0,15.0,0.0,694.0,762062
2020-04-24,,North Dakota,US,748.0,15.0,0.0,733.0,762062
2020-04-25,,North Dakota,US,803.0,16.0,0.0,787.0,762062
2020-01-22,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-23,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-24,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-25,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-26,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-27,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-28,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-29,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-30,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-01-31,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-01,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-02,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-03,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-04,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-05,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-06,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-07,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-08,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-09,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-10,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-11,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-12,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-13,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-14,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-15,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-16,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-17,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-18,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-19,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-20,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-21,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-22,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-23,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-24,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-25,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-26,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-27,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-28,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-02-29,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-01,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-02,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-03,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-04,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-05,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-06,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-07,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-08,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-09,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-10,,Michigan,US,0.0,0.0,0.0,0.0,9986857
2020-03-11,,Michigan,US,2.0,0.0,0.0,0.0,9986857
2020-03-12,,Michigan,US,2.0,0.0,0.0,0.0,9986857
2020-03-13,,Michigan,US,16.0,0.0,0.0,0.0,9986857
2020-03-14,,Michigan,US,25.0,0.0,0.0,0.0,9986857
2020-03-15,,Michigan,US,33.0,0.0,0.0,0.0,9986857
2020-03-16,,Michigan,US,53.0,0.0,0.0,0.0,9986857
2020-03-17,,Michigan,US,65.0,0.0,0.0,0.0,9986857
2020-03-18,,Michigan,US,83.0,0.0,0.0,0.0,9986857
2020-03-19,,Michigan,US,334.0,3.0,0.0,0.0,9986857
2020-03-20,,Michigan,US,552.0,3.0,0.0,0.0,9986857
2020-03-21,,Michigan,US,788.0,5.0,0.0,0.0,9986857
2020-03-22,,Michigan,US,1035.0,9.0,0.0,0.0,9986857
2020-03-23,,Michigan,US,1329.0,15.0,0.0,0.0,9986857
2020-03-24,,Michigan,US,1793.0,24.0,0.0,0.0,9986857
2020-03-25,,Michigan,US,2296.0,43.0,0.0,0.0,9986857
2020-03-26,,Michigan,US,2845.0,61.0,0.0,0.0,9986857
2020-03-27,,Michigan,US,3634.0,92.0,0.0,0.0,9986857
2020-03-28,,Michigan,US,4650.0,111.0,0.0,0.0,9986857
2020-03-29,,Michigan,US,5488.0,132.0,0.0,0.0,9986857
2020-03-30,,Michigan,US,6498.0,184.0,0.0,0.0,9986857
2020-03-31,,Michigan,US,7615.0,259.0,0.0,0.0,9986857
2020-04-01,,Michigan,US,9315.0,335.0,0.0,0.0,9986857
2020-04-02,,Michigan,US,10791.0,417.0,0.0,0.0,9986857
2020-04-03,,Michigan,US,12744.0,479.0,0.0,0.0,9986857
2020-04-04,,Michigan,US,14225.0,540.0,0.0,0.0,9986857
2020-04-05,,Michigan,US,15718.0,617.0,0.0,0.0,9986857
2020-04-06,,Michigan,US,17221.0,727.0,0.0,0.0,9986857
2020-04-07,,Michigan,US,18970.0,845.0,0.0,0.0,9986857
2020-04-08,,Michigan,US,20346.0,959.0,0.0,0.0,9986857
2020-04-09,,Michigan,US,21504.0,1076.0,0.0,0.0,9986857
2020-04-10,,Michigan,US,22434.0,1276.0,0.0,0.0,9986857
2020-04-11,,Michigan,US,23605.0,1384.0,0.0,0.0,9986857
2020-04-12,,Michigan,US,24244.0,1479.0,0.0,22765.0,9986857
2020-04-13,,Michigan,US,25635.0,1602.0,0.0,24033.0,9986857
2020-04-14,,Michigan,US,27001.0,1768.0,0.0,25233.0,9986857
2020-04-15,,Michigan,US,28059.0,1921.0,0.0,26138.0,9986857
2020-04-16,,Michigan,US,28809.0,1996.0,0.0,26813.0,9986857
2020-04-17,,Michigan,US,30023.0,2227.0,0.0,27796.0,9986857
2020-04-18,,Michigan,US,30791.0,2308.0,0.0,28483.0,9986857
2020-04-19,,Michigan,US,31424.0,2391.0,0.0,29033.0,9986857
2020-04-20,,Michigan,US,32000.0,2468.0,0.0,29532.0,9986857
2020-04-21,,Michigan,US,32667.0,2575.0,0.0,30092.0,9986857
2020-04-22,,Michigan,US,33966.0,2813.0,0.0,31153.0,9986857
2020-04-23,,Michigan,US,35296.0,2977.0,0.0,32319.0,9986857
2020-04-24,,Michigan,US,36641.0,3085.0,0.0,33556.0,9986857
2020-04-25,,Michigan,US,37074.0,3155.0,0.0,33919.0,9986857
2020-01-22,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-23,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-24,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-25,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-26,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-27,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-28,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-29,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-30,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-01-31,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-01,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-02,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-03,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-04,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-05,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-06,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-07,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-08,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-09,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-10,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-11,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-12,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-13,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-14,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-15,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-16,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-17,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-18,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-19,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-20,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-21,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-22,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-23,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-24,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-25,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-26,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-27,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-28,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-02-29,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-01,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-02,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-03,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-04,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-05,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-06,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-07,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
2020-03-08,,Louisiana,US,0.0,0.0,0.0,0.0,4648794
